level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	322	6	126	10483	8	12	88.536880	似
5	1	1	1	322	7	140	10482	15	13	93.151649	品
5	1	1	1	322	8	154	10478	19	25	95.127556	制造
4	1	1	1	323	0	18	10515	76	12	-1	
5	1	1	1	323	1	18	10515	19	12	64.802620	会
5	1	1	1	323	2	44	10515	6	12	96.896774	成
5	1	1	1	323	3	50	10511	12	24	92.361183	村
5	1	1	1	323	4	62	10515	14	12	92.660461	料
5	1	1	1	323	5	75	10511	13	24	92.130920	制
5	1	1	1	323	6	87	10515	7	12	87.139984	造
4	1	1	1	324	0	32	10547	167	12	-1	
5	1	1	1	324	1	32	10547	24	12	35.857502	初级
5	1	1	1	324	2	62	10547	29	12	96.921814	形态
5	1	1	1	324	3	97	10543	17	24	66.006836	塑料
5	1	1	1	324	4	113	10548	8	11	96.519966	及
5	1	1	1	324	5	125	10543	29	24	95.382446	合成
5	1	1	1	324	6	154	10547	20	12	94.817413	树脂
5	1	1	1	324	7	179	10547	20	12	95.132545	制造
4	1	1	1	325	0	32	10579	76	12	-1	
5	1	1	1	325	1	32	10579	37	12	19.743395	SR
5	1	1	1	325	2	86	10579	22	12	19.743395	aS
4	1	1	1	326	0	32	10611	142	12	-1	
5	1	1	1	326	1	32	10611	19	12	49.235771	会
5	1	1	1	326	2	58	10611	4	11	95.220001	成
5	1	1	1	326	3	64	10611	26	12	92.702896	纤维
5	1	1	1	326	4	89	10607	11	24	40.449047	单
5	1	1	1	326	5	101	10611	31	12	27.625160	(聚合
5	1	1	1	326	6	131	10607	10	24	92.660797	)
5	1	1	1	326	7	140	10611	16	12	74.678368	体
5	1	1	1	326	8	158	10611	16	12	92.311653	制造
4	1	1	1	327	0	32	10643	102	12	-1	
5	1	1	1	327	1	32	10643	11	12	96.900558	其
5	1	1	1	327	2	49	10643	7	12	96.010674	他
5	1	1	1	327	3	58	10643	76	12	92.716484	合成
5	1	1	1	327	4	89	10639	11	24	92.903603	村
5	1	1	1	327	5	100	10639	15	24	78.112038	料
5	1	1	1	327	6	115	10639	23	24	96.407570	制造
4	1	1	1	328	0	18	10675	102	12	-1	
5	1	1	1	328	1	18	10675	102	12	96.544586	专用
5	1	1	1	328	2	47	10671	15	24	96.572037	化
5	1	1	1	328	3	62	10671	14	24	96.873825	学
5	1	1	1	328	4	75	10675	26	12	96.911507	产品
5	1	1	1	328	5	101	10671	23	24	96.377754	制造
4	1	1	1	329	0	32	10707	115	12	-1	
5	1	1	1	329	1	32	10707	11	12	95.817368	化
5	1	1	1	329	2	49	10707	15	12	96.192101	学
5	1	1	1	329	3	71	10707	20	12	95.890366	试剂
5	1	1	1	329	4	91	10703	11	24	88.794952	和
5	1	1	1	329	5	101	10707	16	12	91.455009	助
5	1	1	1	329	6	123	10707	6	12	92.890358	剂
5	1	1	1	329	7	128	10703	19	24	92.706421	制造
4	1	1	1	330	0	32	10739	102	12	-1	
5	1	1	1	330	1	32	10739	102	12	96.644165	专项
5	1	1	1	330	2	62	10735	14	24	96.886215	化
5	1	1	1	330	3	76	10735	12	24	96.939980	学
5	1	1	1	330	4	88	10735	12	24	93.216087	用
5	1	1	1	330	5	100	10735	15	24	91.385925	品
5	1	1	1	330	6	115	10735	23	24	93.568924	制造
4	1	1	1	331	0	32	10771	102	12	-1	
5	1	1	1	331	1	32	10771	102	12	84.618309	林产
5	1	1	1	331	2	62	10767	14	24	96.913445	化
5	1	1	1	331	3	76	10767	14	24	96.848854	学
5	1	1	1	331	4	89	10771	26	12	96.920860	产品
5	1	1	1	331	5	115	10767	23	24	96.353340	制造
4	1	1	1	332	0	32	10803	128	12	-1	
5	1	1	1	332	1	32	10799	31	24	88.030304	文化
5	1	1	1	332	2	62	10804	6	11	96.989883	用
5	1	1	1	332	3	73	10803	22	12	96.913422	信息
5	1	1	1	332	4	101	10803	7	12	96.917892	化
5	1	1	1	332	5	115	10803	14	12	92.925949	学
5	1	1	1	332	6	128	10799	13	24	92.596565	品
5	1	1	1	332	7	140	10803	7	12	92.052017	制
5	1	1	1	332	8	154	10803	6	12	84.909782	造
4	1	1	1	333	0	33	10835	153	12	-1	
5	1	1	1	333	1	33	10835	23	12	96.923828	医学
5	1	1	1	333	2	62	10835	20	12	96.789856	生产
5	1	1	1	333	3	87	10836	7	11	95.883957	用
5	1	1	1	333	4	98	10835	23	12	96.382553	信息
5	1	1	1	333	5	128	10835	14	12	96.942284	化
5	1	1	1	333	6	141	10831	13	24	92.829742	学
5	1	1	1	333	7	153	10835	7	12	93.138130	品
5	1	1	1	333	8	167	10835	19	12	96.425964	制造
4	1	1	1	334	0	32	10867	180	12	-1	
5	1	1	1	334	1	32	10867	24	12	94.568596	环境
5	1	1	1	334	2	61	10867	21	12	96.435425	污染
5	1	1	1	334	3	88	10867	7	12	92.965172	处
5	1	1	1	334	4	101	10867	7	12	93.286171	理
5	1	1	1	334	5	115	10867	18	12	96.428528	专用
5	1	1	1	334	6	139	10867	30	12	95.975441	药剂
5	1	1	1	334	7	169	10863	17	24	87.007744	材料
5	1	1	1	334	8	193	10867	19	12	96.437035	制造
4	1	1	1	335	0	32	10899	63	12	-1	
5	1	1	1	335	1	32	10899	63	12	92.453423	动物
5	1	1	1	335	2	62	10895	14	24	38.784691	腕
5	1	1	1	335	3	76	10899	19	12	75.205139	制造
4	1	1	1	336	0	32	10931	128	12	-1	
5	1	1	1	336	1	32	10931	11	12	96.922691	其
5	1	1	1	336	2	49	10931	7	12	95.680992	他
5	1	1	1	336	3	62	10931	19	12	93.264679	专用
5	1	1	1	336	4	88	10931	7	12	96.685944	化
5	1	1	1	336	5	101	10931	7	12	96.965675	学
5	1	1	1	336	6	115	10931	19	12	96.770447	产品
5	1	1	1	336	7	140	10931	20	12	94.056221	制造
4	1	1	1	337	0	18	10963	154	12	-1	
5	1	1	1	337	1	18	10963	20	12	90.299202	昨
5	1	1	1	337	2	47	10969	2	4	92.553810	药
5	1	1	1	337	3	48	10959	13	24	90.708092	、
5	1	1	1	337	4	60	10963	8	12	65.077934	火
5	1	1	1	337	5	74	10964	7	11	92.799957	工
5	1	1	1	337	6	86	10964	8	11	88.733070	及
5	1	1	1	337	7	99	10963	21	12	54.385090	焰火
5	1	1	1	337	8	126	10963	28	12	96.066750	产品
5	1	1	1	337	9	153	10959	19	24	92.822952	制造
4	1	1	1	338	0	32	10995	115	12	-1	
5	1	1	1	338	1	32	10995	11	12	90.447723	昨
5	1	1	1	338	2	49	10995	7	12	92.111145	药
5	1	1	1	338	3	62	10996	7	11	93.290756	及
5	1	1	1	338	4	76	10995	14	12	60.743309	火
5	1	1	1	338	5	97	10995	6	12	93.266914	工
5	1	1	1	338	6	103	10991	26	24	96.580566	产品
5	1	1	1	338	7	128	10991	19	24	93.223427	制造
4	1	1	1	339	0	32	11027	115	13	-1	
5	1	1	1	339	1	32	11027	115	13	19.704657	焰火
5	1	1	1	339	2	60	11023	14	25	84.444458	、
5	1	1	1	339	3	73	11023	15	25	12.791147	蒜
5	1	1	1	339	4	87	11023	15	25	62.478031	炮
5	1	1	1	339	5	101	11023	15	25	91.685234	产
5	1	1	1	339	6	115	11023	13	25	93.195610	品
5	1	1	1	339	7	128	11023	22	25	95.549103	制造
4	1	1	1	340	0	19	11059	101	12	-1	
5	1	1	1	340	1	19	11060	9	11	95.674294	日
5	1	1	1	340	2	36	11060	5	11	96.865547	用
5	1	1	1	340	3	48	11059	7	12	96.773376	化
5	1	1	1	340	4	61	11059	7	12	96.966080	学
5	1	1	1	340	5	70	11059	50	12	96.727173	产品
5	1	1	1	340	6	100	11055	23	24	94.517975	制造
4	1	1	1	341	0	32	11091	102	12	-1	
5	1	1	1	341	1	32	11091	102	12	74.443855	肥皂
5	1	1	1	341	2	61	11087	12	24	92.359535	及
5	1	1	1	341	3	73	11091	30	12	41.300293	洗涤
5	1	1	1	341	4	103	11087	12	24	90.681084	剂
5	1	1	1	341	5	115	11087	23	24	92.867142	制造
4	1	1	1	342	0	32	11123	63	12	-1	
5	1	1	1	342	1	32	11123	63	12	93.104370	化
5	1	1	1	342	2	47	11119	14	24	66.301056	妆
5	1	1	1	342	3	61	11119	15	24	91.647675	品
5	1	1	1	342	4	76	11123	19	12	96.587448	制造
4	1	1	1	343	0	33	11155	101	12	-1	
5	1	1	1	343	1	33	11155	23	12	95.925858	口腔
5	1	1	1	343	2	62	11155	20	12	96.728821	清洁
5	1	1	1	343	3	87	11156	7	11	91.065750	用
5	1	1	1	343	4	101	11155	7	12	92.851349	品
5	1	1	1	343	5	114	11155	20	12	95.916397	制造
4	1	1	1	344	0	32	11187	89	12	-1	
5	1	1	1	344	1	32	11187	89	12	92.735504	香料
5	1	1	1	344	2	62	11183	11	24	92.088684	、
5	1	1	1	344	3	73	11183	15	24	62.247589	香
5	1	1	1	344	4	88	11187	27	12	96.114922	精制
5	1	1	1	344	5	115	11183	9	24	90.150894	造
4	1	1	1	345	0	32	11219	128	12	-1	
5	1	1	1	345	1	32	11219	11	12	96.898743	其
5	1	1	1	345	2	49	11219	7	12	96.061363	他
5	1	1	1	345	3	62	11220	6	11	96.473457	日
5	1	1	1	345	4	76	11220	5	11	96.897156	用
5	1	1	1	345	5	88	11219	7	12	96.889862	化
5	1	1	1	345	6	101	11219	7	12	96.957367	学
5	1	1	1	345	7	115	11219	19	12	96.732925	产品
5	1	1	1	345	8	140	11219	20	12	94.478043	制造
4	1	1	1	346	0	5	11251	62	12	-1	
5	1	1	1	346	1	5	11251	23	12	96.743050	医药
5	1	1	1	346	2	35	11247	26	24	93.152016	制造
5	1	1	1	346	3	61	11251	6	12	91.187508	业
4	1	1	1	347	0	18	11283	115	12	-1	
5	1	1	1	347	1	18	11283	11	12	95.464287	化
5	1	1	1	347	2	35	11283	7	12	95.643196	学
5	1	1	1	347	3	48	11283	28	12	96.818329	药品
5	1	1	1	347	4	83	11279	18	24	93.241638	原料
5	1	1	1	347	5	101	11283	14	12	92.430519	药
5	1	1	1	347	6	114	11279	19	24	92.570068	制造
4	1	1	1	348	0	18	11315	102	12	-1	
5	1	1	1	348	1	18	11315	11	12	95.703941	化
5	1	1	1	348	2	35	11315	7	12	95.609802	学
5	1	1	1	348	3	48	11315	28	12	96.888367	药品
5	1	1	1	348	4	78	11315	23	12	96.237366	制剂
5	1	1	1	348	5	104	11315	16	12	95.931473	制造
4	1	1	1	349	0	19	11347	75	12	-1	
5	1	1	1	349	1	19	11347	9	12	93.108688	中
5	1	1	1	349	2	33	11347	9	12	92.700874	药
5	1	1	1	349	3	44	11347	50	12	95.932281	饮片
5	1	1	1	349	4	75	11343	12	24	93.207825	加
5	1	1	1	349	5	87	11343	11	24	92.387222	工
4	1	1	1	350	0	19	11379	62	12	-1	
5	1	1	1	350	1	19	11379	9	12	95.971107	中
5	1	1	1	350	2	34	11379	16	12	93.107292	成
5	1	1	1	350	3	49	11375	13	24	91.467751	药
5	1	1	1	350	4	57	11379	24	12	95.688667	生产
4	1	1	1	351	0	18	11411	76	12	-1	
5	1	1	1	351	1	18	11411	11	12	83.318634	兽
5	1	1	1	351	2	33	11412	8	11	85.799843	用
5	1	1	1	351	3	44	11411	50	12	96.842216	药品
5	1	1	1	351	4	75	11407	23	24	93.756783	制造
4	1	1	1	352	0	18	11443	102	12	-1	
5	1	1	1	352	1	18	11443	24	12	95.310616	生物
5	1	1	1	352	2	48	11443	28	12	96.866852	药品
5	1	1	1	352	3	78	11443	23	12	96.750885	制品
5	1	1	1	352	4	104	11443	16	12	96.415840	制造
4	1	1	1	353	0	32	11475	76	12	-1	
5	1	1	1	353	1	32	11475	24	12	95.112885	生物
5	1	1	1	353	2	62	11475	28	12	96.844261	药品
5	1	1	1	353	3	89	11471	19	24	92.515869	制造
4	1	1	1	354	0	32	11506	141	13	-1	
5	1	1	1	354	1	32	11506	24	13	96.548531	基因
5	1	1	1	354	2	60	11507	22	12	94.570473	工程
5	1	1	1	354	3	88	11502	26	25	95.379066	药物
5	1	1	1	354	4	113	11507	8	12	93.006348	和
5	1	1	1	354	5	123	11507	11	12	55.135056	闪
5	1	1	1	354	6	137	11507	10	12	0.000000	苗
5	1	1	1	354	7	153	11507	20	12	94.354202	制造
4	1	1	1	355	0	18	11539	141	13	-1	
5	1	1	1	355	1	18	11539	24	12	95.013351	卫生
5	1	1	1	355	2	48	11539	20	12	85.160042	材料
5	1	1	1	355	3	73	11540	8	11	93.492599	及
5	1	1	1	355	4	85	11539	22	13	96.852318	医药
5	1	1	1	355	5	114	11540	5	11	91.907883	用
5	1	1	1	355	6	126	11539	15	12	90.461334	品
5	1	1	1	355	7	140	11535	19	25	96.275772	制造
4	1	1	1	356	0	18	11571	115	12	-1	
5	1	1	1	356	1	18	11571	11	12	92.410873	药
5	1	1	1	356	2	35	11572	6	11	96.903770	用
5	1	1	1	356	3	48	11567	26	24	96.054222	辅料
5	1	1	1	356	4	74	11572	7	11	89.848991	及
5	1	1	1	356	5	83	11571	50	12	93.778809	包装
5	1	1	1	356	6	114	11567	23	24	72.815918	材料
4	1	1	1	357	0	4	11603	89	12	-1	
5	1	1	1	357	1	4	11603	11	12	95.404167	化
5	1	1	1	357	2	21	11603	15	12	95.897362	学
5	1	1	1	357	3	36	11599	26	24	85.109474	纤维
5	1	1	1	357	4	69	11599	18	24	90.949196	制造
5	1	1	1	357	5	87	11603	6	12	89.913277	业
4	1	1	1	358	0	18	11635	154	12	-1	
5	1	1	1	358	1	18	11635	24	12	88.079643	纤维
5	1	1	1	358	2	48	11635	7	12	90.235893	素
5	1	1	1	358	3	62	11635	27	12	95.864571	纤维
5	1	1	1	358	4	96	11631	17	24	96.440750	原料
5	1	1	1	358	5	113	11636	7	11	94.100304	及
5	1	1	1	358	6	126	11635	20	12	95.123444	纤维
5	1	1	1	358	7	153	11635	19	12	93.407997	制造
4	1	1	1	359	0	32	11667	76	12	-1	
5	1	1	1	359	1	32	11667	17	12	93.142853	化
5	1	1	1	359	2	50	11667	6	12	91.380119	纤
5	1	1	1	359	3	62	11667	13	12	0.000000	效
5	1	1	1	359	4	77	11667	5	12	0.000000	粕
5	1	1	1	359	5	84	11667	24	12	93.083069	制造
4	1	1	1	360	0	32	11699	155	12	-1	
5	1	1	1	360	1	32	11699	50	12	54.938438	ASHE
5	1	1	1	360	2	92	11699	66	12	48.867794	ARTS)
5	1	1	1	360	3	164	11699	23	12	34.266983	BE
4	1	1	1	361	0	18	11731	76	12	-1	
5	1	1	1	361	1	18	11731	32	12	52.981110	合成
5	1	1	1	361	2	50	11727	26	24	90.979752	纤维
5	1	1	1	361	3	75	11727	19	24	93.996284	制造
4	1	1	1	362	0	32	11763	76	12	-1	
5	1	1	1	362	1	32	11763	24	12	49.287163	锦纶
5	1	1	1	362	2	62	11763	20	12	91.601761	纤维
5	1	1	1	362	3	89	11763	19	12	94.469444	制造
4	1	1	1	363	0	32	11795	76	12	-1	
5	1	1	1	363	1	32	11795	24	12	71.708878	涤纶
5	1	1	1	363	2	62	11795	20	12	96.080391	纤维
5	1	1	1	363	3	89	11795	19	12	95.258911	制造
4	1	1	1	364	0	32	11827	76	12	-1	
5	1	1	1	364	1	32	11827	11	12	30.296246	且
5	1	1	1	364	2	47	11827	9	12	0.000000	纶
5	1	1	1	364	3	58	11827	50	12	79.575806	纤维
5	1	1	1	364	4	89	11823	23	24	94.515854	制造
4	1	1	1	365	0	32	11859	76	12	-1	
5	1	1	1	365	1	32	11859	11	12	89.452271	维
5	1	1	1	365	2	49	11859	7	12	0.000000	纶
5	1	1	1	365	3	58	11859	50	12	96.068436	纤维
5	1	1	1	365	4	89	11855	23	24	94.489693	制造
4	1	1	1	366	0	32	11891	76	12	-1	
5	1	1	1	366	1	32	11891	24	12	8.574867	丙纶
5	1	1	1	366	2	62	11891	20	12	95.385834	纤维
5	1	1	1	366	3	89	11891	19	12	93.867462	制造
4	1	1	1	367	0	32	11923	76	12	-1	
5	1	1	1	367	1	32	11923	11	12	76.630692	氢
5	1	1	1	367	2	49	11923	7	12	6.144238	纶
5	1	1	1	367	3	58	11923	50	12	95.450516	纤维
5	1	1	1	367	4	89	11919	23	24	94.810150	制造
4	1	1	1	368	0	32	11955	102	12	-1	
5	1	1	1	368	1	32	11955	11	12	96.908936	其
5	1	1	1	368	2	49	11955	7	12	96.251656	他
5	1	1	1	368	3	61	11955	29	12	92.384041	合成
5	1	1	1	368	4	89	11951	19	24	95.175644	纤维
5	1	1	1	368	5	115	11955	19	12	96.076691	制造
4	1	1	1	369	0	18	11987	89	13	-1	
5	1	1	1	369	1	18	11987	89	13	93.027740	生物
5	1	1	1	369	2	48	11983	13	25	92.408569	基
5	1	1	1	369	3	60	11983	15	25	79.281479	材
5	1	1	1	369	4	74	11983	14	25	93.187660	料
5	1	1	1	369	5	87	11983	24	25	81.281616	制造
4	1	1	1	370	0	32	12019	115	13	-1	
5	1	1	1	370	1	32	12019	115	13	92.915184	生物
5	1	1	1	370	2	61	12015	14	24	92.075974	基
5	1	1	1	370	3	74	12015	16	24	84.845787	化
5	1	1	1	370	4	89	12015	14	24	94.398842	学
5	1	1	1	370	5	103	12015	26	24	84.093025	纤维
5	1	1	1	370	6	128	12015	23	24	93.227631	制造
4	1	1	1	371	0	32	12051	154	13	-1	
5	1	1	1	371	1	32	12051	24	12	93.114960	生物
5	1	1	1	371	2	62	12051	7	13	92.943100	基
5	1	1	1	371	3	74	12057	3	4	77.422989	、
5	1	1	1	371	4	88	12047	26	24	87.076332	淀粉
5	1	1	1	371	5	113	12051	8	12	93.167290	基
5	1	1	1	371	6	127	12051	7	12	92.149734	新
5	1	1	1	371	7	140	12051	7	12	93.293221	村
5	1	1	1	371	8	152	12051	16	12	86.969307	料
5	1	1	1	371	9	167	12047	13	24	89.566162	制
5	1	1	1	371	10	179	12051	7	12	84.506393	造
4	1	1	1	372	0	4	12083	102	12	-1	
5	1	1	1	372	1	4	12083	102	12	14.191065	橡胶
5	1	1	1	372	2	33	12079	15	24	93.469742	和
5	1	1	1	372	3	48	12083	27	12	78.576477	塑料
5	1	1	1	372	4	75	12079	24	24	93.184441	制品
5	1	1	1	372	5	99	12079	11	24	79.578674	业
4	1	1	1	373	0	18	12115	63	12	-1	
5	1	1	1	373	1	18	12115	24	12	40.445999	橡胶
5	1	1	1	373	2	48	12111	26	24	91.548943	制品
5	1	1	1	373	3	74	12115	7	12	83.945480	业
4	1	1	1	374	0	32	12147	50	12	-1	
5	1	1	1	374	1	32	12147	31	12	75.363113	轮胎
5	1	1	1	374	2	66	12147	16	12	96.600052	制造
4	1	1	1	375	0	32	12179	115	12	-1	
5	1	1	1	375	1	32	12179	45	12	56.927765	BRR.
5	1	1	1	375	2	88	12179	59	12	0.000000	Bae
4	1	1	1	376	0	32	12211	76	12	-1	
5	1	1	1	376	1	32	12211	24	12	0.000000	橡胶
5	1	1	1	376	2	62	12211	28	12	61.788857	零件
5	1	1	1	376	3	89	12207	19	24	93.713379	制造
4	1	1	1	377	0	32	12243	76	12	-1	
5	1	1	1	377	1	32	12243	76	12	4.381380	Beas
4	1	1	1	378	0	33	12275	140	13	-1	
5	1	1	1	378	1	33	12276	9	11	95.566978	日
5	1	1	1	378	2	49	12276	6	11	96.989616	用
5	1	1	1	378	3	60	12276	9	11	95.743607	及
5	1	1	1	378	4	74	12276	20	12	93.098724	医用
5	1	1	1	378	5	100	12275	8	12	26.189800	攀
5	1	1	1	378	6	113	12275	8	12	0.000000	胺
5	1	1	1	378	7	127	12275	20	12	92.159111	制品
5	1	1	1	378	8	154	12271	22	25	95.927040	制造
4	1	1	1	379	0	32	12307	115	12	-1	
5	1	1	1	379	1	32	12307	115	12	95.776482	运动
5	1	1	1	379	2	64	12303	23	24	96.341255	场地
5	1	1	1	379	3	86	12303	16	24	93.127319	用
5	1	1	1	379	4	101	12303	14	24	88.848480	塑
5	1	1	1	379	5	115	12303	12	24	0.000000	腔
5	1	1	1	379	6	127	12303	14	24	76.175201	制
5	1	1	1	379	7	140	12303	11	24	83.210609	造
4	1	1	1	380	0	32	12339	102	12	-1	
5	1	1	1	380	1	32	12339	11	12	96.890587	其
5	1	1	1	380	2	49	12339	7	12	93.037041	他
5	1	1	1	380	3	62	12339	7	12	30.730038	橡
5	1	1	1	380	4	76	12339	6	12	2.850103	胺
5	1	1	1	380	5	84	12339	50	12	95.024239	制品
5	1	1	1	380	6	115	12335	23	24	96.306061	制造
4	1	1	1	381	0	18	12371	63	12	-1	
5	1	1	1	381	1	18	12371	32	12	92.961769	塑料
5	1	1	1	381	2	55	12367	19	24	93.201210	制品
5	1	1	1	381	3	74	12371	7	12	85.933014	业
4	1	1	1	382	0	32	12403	76	12	-1	
5	1	1	1	382	1	32	12403	76	12	90.367943	塑料
5	1	1	1	382	2	62	12399	13	24	61.113571	薄
5	1	1	1	382	3	74	12399	14	24	0.000000	脐
5	1	1	1	382	4	88	12403	20	12	93.236511	制造
4	1	1	1	383	0	32	12435	128	12	-1	
5	1	1	1	383	1	32	12435	32	12	86.136780	塑料
5	1	1	1	383	2	64	12431	9	24	81.197929	板
5	1	1	1	383	3	74	12441	3	4	90.620781	、
5	1	1	1	383	4	88	12435	14	12	90.758308	管
5	1	1	1	383	5	101	12431	14	24	91.431236	、
5	1	1	1	383	6	115	12435	14	12	92.510674	型
5	1	1	1	383	7	136	12435	6	12	93.233322	材
5	1	1	1	383	8	142	12431	18	24	94.584953	制造
4	1	1	1	384	0	32	12467	141	12	-1	
5	1	1	1	384	1	32	12467	34	12	92.028160	塑料
5	1	1	1	384	2	65	12463	10	24	91.527580	丝
5	1	1	1	384	3	74	12473	3	4	92.095009	、
5	1	1	1	384	4	84	12467	11	12	3.110771	昌
5	1	1	1	384	5	97	12468	11	11	0.000000	及
5	1	1	1	384	6	113	12467	21	12	91.390045	编织
5	1	1	1	384	7	140	12467	7	12	93.084213	品
5	1	1	1	384	8	154	12467	19	12	96.117088	制造
4	1	1	1	385	0	32	12499	76	12	-1	
5	1	1	1	385	1	32	12499	24	12	89.668945	泡沫
5	1	1	1	385	2	62	12499	28	12	74.530914	塑料
5	1	1	1	385	3	89	12495	19	24	95.176765	制造
4	1	1	1	386	0	32	12531	141	12	-1	
5	1	1	1	386	1	32	12527	31	24	93.612183	塑料
5	1	1	1	386	2	62	12531	7	12	89.918304	人
5	1	1	1	386	3	74	12531	8	12	84.363686	造
5	1	1	1	386	4	88	12531	7	12	92.993088	革
5	1	1	1	386	5	100	12537	3	4	83.255386	、
5	1	1	1	386	6	113	12531	21	12	84.149849	合成
5	1	1	1	386	7	139	12531	8	12	93.191292	革
5	1	1	1	386	8	152	12531	16	12	92.744476	制
5	1	1	1	386	9	167	12527	10	24	91.722893	造
4	1	1	1	387	0	32	12563	128	12	-1	
5	1	1	1	387	1	32	12559	29	24	82.982620	塑料
5	1	1	1	387	2	61	12563	29	12	92.531570	包装
5	1	1	1	387	3	89	12559	11	24	92.975121	箱
5	1	1	1	387	4	100	12564	8	11	95.789650	及
5	1	1	1	387	5	113	12563	21	12	95.979729	容器
5	1	1	1	387	6	140	12563	20	12	94.982002	制造
4	1	1	1	388	0	33	12595	101	12	-1	
5	1	1	1	388	1	33	12596	9	11	96.138008	日
5	1	1	1	388	2	50	12596	5	11	96.909439	用
5	1	1	1	388	3	63	12591	26	24	73.819138	塑料
5	1	1	1	388	4	89	12595	19	12	96.846870	制品
5	1	1	1	388	5	114	12595	20	12	93.480408	制造
4	1	1	1	389	0	32	12627	76	12	-1	
5	1	1	1	389	1	32	12627	48	12	5.040245	ASSP
5	1	1	1	389	2	86	12627	22	12	5.040245	HE
4	1	1	1	390	0	32	12659	167	12	-1	
5	1	1	1	390	1	32	12659	32	12	70.012192	塑料
5	1	1	1	390	2	71	12655	17	24	77.893639	零件
5	1	1	1	390	3	88	12660	7	11	96.258385	及
5	1	1	1	390	4	101	12659	7	12	96.436844	其
5	1	1	1	390	5	115	12659	14	12	96.908508	他
5	1	1	1	390	6	136	12655	18	24	70.236320	塑料
5	1	1	1	390	7	154	12659	19	12	96.855453	制品
5	1	1	1	390	8	179	12659	20	12	93.746063	制造
4	1	1	1	391	0	4	12691	102	12	-1	
5	1	1	1	391	1	4	12691	20	12	82.926460	非
5	1	1	1	391	2	30	12691	20	12	96.858315	金属
5	1	1	1	391	3	49	12687	26	24	92.496231	矿物
5	1	1	1	391	4	82	12687	17	24	93.209869	制品
5	1	1	1	391	5	99	12691	7	12	79.390572	业
4	1	1	1	392	0	18	12723	128	12	-1	
5	1	1	1	392	1	18	12723	32	12	62.119110	AR.
5	1	1	1	392	2	62	12719	56	24	8.306370	BRANES
5	1	1	1	392	3	124	12723	22	12	25.814905	HS
4	1	1	1	393	0	32	12755	50	12	-1	
5	1	1	1	393	1	32	12755	11	12	51.290112	水
5	1	1	1	393	2	49	12755	14	12	90.228516	泥
5	1	1	1	393	3	66	12755	4	12	86.956886	制
5	1	1	1	393	4	76	12755	6	12	92.125961	造
4	1	1	1	394	0	32	12787	89	12	-1	
5	1	1	1	394	1	32	12783	60	24	28.038864	BRANES
5	1	1	1	394	2	98	12787	23	12	50.759758	HE
4	1	1	1	395	0	18	12818	180	13	-1	
5	1	1	1	395	1	18	12819	20	12	46.704048	五
5	1	1	1	395	2	37	12814	10	25	90.456017	育
5	1	1	1	395	3	47	12825	3	4	91.989487	、
5	1	1	1	395	4	59	12819	9	12	88.116333	水
5	1	1	1	395	5	74	12819	15	12	93.112938	泥
5	1	1	1	395	6	89	12814	18	25	91.771523	制品
5	1	1	1	395	7	114	12820	6	11	96.794548	及
5	1	1	1	395	8	124	12819	9	12	93.233627	类
5	1	1	1	395	9	137	12819	9	12	92.835136	似
5	1	1	1	395	10	153	12819	19	12	96.894714	制品
5	1	1	1	395	11	179	12819	19	12	94.456573	制造
4	1	1	1	396	0	32	12851	76	12	-1	
5	1	1	1	396	1	32	12851	11	12	63.150135	水
5	1	1	1	396	2	47	12851	9	12	74.364624	泥
5	1	1	1	396	3	58	12851	50	12	94.229820	制品
5	1	1	1	396	4	89	12847	23	24	92.647011	制造
4	1	1	1	397	0	32	12883	89	12	-1	
5	1	1	1	397	1	32	12883	11	12	0.000000	往
5	1	1	1	397	2	49	12883	21	12	91.940071	结构
5	1	1	1	397	3	76	12883	19	12	94.354836	构件
5	1	1	1	397	4	101	12883	20	12	96.118286	制造
4	1	1	1	398	0	32	12915	102	12	-1	
5	1	1	1	398	1	32	12915	102	12	82.890640	石棉
5	1	1	1	398	2	62	12911	14	24	93.125496	水
5	1	1	1	398	3	76	12911	14	24	91.120094	泥
5	1	1	1	398	4	89	12911	13	24	92.557297	制
5	1	1	1	398	5	101	12911	14	24	92.875526	品
5	1	1	1	398	6	115	12911	23	24	96.432251	制造
4	1	1	1	399	0	32	12947	102	12	-1	
5	1	1	1	399	1	32	12947	11	12	91.238586	轻
5	1	1	1	399	2	49	12947	15	12	93.221458	质
5	1	1	1	399	3	71	12947	63	12	96.715233	建筑
5	1	1	1	399	4	91	12943	24	24	92.145103	材料
5	1	1	1	399	5	115	12943	23	24	96.314957	制造
4	1	1	1	400	0	32	12979	128	12	-1	
5	1	1	1	400	1	32	12979	11	12	96.913063	其
5	1	1	1	400	2	49	12979	7	12	96.041344	他
5	1	1	1	400	3	61	12979	8	12	76.045921	水
5	1	1	1	400	4	76	12979	6	12	92.372223	泥
5	1	1	1	400	5	86	12979	9	12	71.169617	类
5	1	1	1	400	6	100	12979	17	12	7.921696	似
5	1	1	1	400	7	116	12975	18	24	96.440971	制品
5	1	1	1	400	8	140	12979	20	12	94.741074	制造
4	1	1	1	401	0	18	13011	154	12	-1	
5	1	1	1	401	1	18	13011	22	12	0.000000	砖
5	1	1	1	401	2	47	13017	3	4	23.122454	瓦
